# Uraninite                                                      Feff 8.50L  
# Wyckoff, R. W. G.
# Second edition. Interscience Publishers, New York, New York
# Fluorite structure
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=92 Rmt= 1.631 Rnm= 1.711 L3 shell
# Pot 1 Z=92 Rmt= 1.636 Rnm= 1.717
# Pot 2 Z= 8 Rmt= 1.044 Rnm= 1.096
# Gam_ch=8.104E+00 H-L exch
# Mu=-6.404E-01 kf=2.192E+00 Vint=-1.895E+01 Rs_int= 1.655
# PATH  Rmax= 5.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.909                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      8.00     2   2.3678
#           2       0.00000      7.99     24.00     3   3.7349
#           3       0.00000     66.15     12.00     2   3.8666
#           4       0.00000      8.24     24.00     3   4.3011
#           5       0.00000      7.26     48.00     3   4.3011
#           6       0.00000     36.68     24.00     2   4.5340
#           7       0.00000      6.18      8.00     3   4.7356
#           8       0.00000     13.79      8.00     4   4.7356
#           9       0.00000      5.68      8.00     4   4.7356
#          10       0.00000      4.38     24.00     4   4.7356
#          12       0.00000     12.65     48.00     3   4.8179
#          14       0.00000      6.88     96.00     3   5.3842
#          15       0.00000      4.45     96.00     3   5.3842
#          16       0.00000     15.12     96.00     3   5.3842
#          17       0.00000     12.07      6.00     2   5.4682
#    15/  17 paths used
#  xsedge+50, used to normalize mu           2.2187E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   17895.923    730.200  13.850  9.10143E-01  9.24889E-01 -1.58719E-02
   17901.209    735.487  13.900  9.10622E-01  9.24161E-01 -1.45844E-02
   17906.514    740.792  13.950  9.12837E-01  9.23434E-01 -1.14232E-02
   17911.839    746.116  14.000  9.16253E-01  9.22706E-01 -6.96207E-03
   17917.182    751.460  14.050  9.20114E-01  9.21922E-01 -1.95213E-03
   17922.545    756.823  14.100  9.23795E-01  9.21138E-01  2.87124E-03
   17927.926    762.204  14.150  9.26712E-01  9.20354E-01  6.87638E-03
   17933.327    767.605  14.200  9.28471E-01  9.19570E-01  9.63615E-03
   17938.747    773.024  14.250  9.28907E-01  9.18786E-01  1.09664E-02
   17944.186    778.463  14.300  9.28063E-01  9.18003E-01  1.09105E-02
   17949.643    783.921  14.350  9.26139E-01  9.17219E-01  9.68289E-03
   17955.120    789.398  14.400  9.23423E-01  9.16435E-01  7.59193E-03
   17960.616    794.894  14.450  9.20218E-01  9.15651E-01  4.96572E-03
   17966.131    800.409  14.500  9.16796E-01  9.14867E-01  2.09991E-03
   17971.665    805.943  14.550  9.13382E-01  9.14083E-01 -7.63032E-04
   17977.218    811.496  14.600  9.10157E-01  9.13299E-01 -3.42527E-03
   17982.790    817.068  14.650  9.07284E-01  9.12515E-01 -5.70747E-03
   17988.381    822.659  14.700  9.04934E-01  9.11731E-01 -7.42298E-03
   17993.992    828.269  14.750  9.03290E-01  9.10947E-01 -8.36914E-03
   17999.621    833.899  14.800  9.02533E-01  9.10163E-01 -8.34654E-03
   18005.269    839.547  14.850  9.02798E-01  9.09379E-01 -7.20596E-03
   18010.937    845.214  14.900  9.04113E-01  9.08595E-01 -4.91190E-03
   18016.623    850.901  14.950  9.06350E-01  9.07811E-01 -1.60263E-03
   18022.328    856.606  15.000  9.09192E-01  9.07027E-01  2.37599E-03
   18028.053    862.331  15.050  9.12071E-01  9.06191E-01  6.46094E-03
   18033.796    868.074  15.100  9.14448E-01  9.05355E-01  1.00005E-02
   18039.559    873.837  15.150  9.15700E-01  9.04518E-01  1.23094E-02
   18045.341    879.618  15.200  9.15319E-01  9.03682E-01  1.28223E-02
   18051.141    885.419  15.250  9.13027E-01  9.02846E-01  1.12287E-02
   18056.961    891.239  15.300  9.08868E-01  9.02010E-01  7.57148E-03
   18062.800    897.078  15.350  9.03238E-01  9.01173E-01  2.28099E-03
   18068.658    902.935  15.400  8.96839E-01  9.00337E-01 -3.86932E-03
   18074.535    908.812  15.450  8.90573E-01  8.99501E-01 -9.88432E-03
   18080.431    914.708  15.500  8.85377E-01  8.98664E-01 -1.47241E-02
   18086.346    920.623  15.550  8.82049E-01  8.97828E-01 -1.75018E-02
   18092.280    926.557  15.600  8.81085E-01  8.96992E-01 -1.76602E-02
   18098.233    932.510  15.650  8.82577E-01  8.96156E-01 -1.50893E-02
   18104.205    938.483  15.700  8.86188E-01  8.95319E-01 -1.01575E-02
   18110.196    944.474  15.750  8.91206E-01  8.94483E-01 -3.64843E-03
   18116.206    950.484  15.800  8.96683E-01  8.93647E-01  3.38340E-03
   18122.236    956.513  15.850  9.01604E-01  8.92810E-01  9.80925E-03
   18128.284    962.562  15.900  9.05079E-01  8.91974E-01  1.46327E-02
   18134.351    968.629  15.950  9.06496E-01  8.91138E-01  1.71644E-02
   18140.438    974.716  16.000  9.05614E-01  8.90302E-01  1.71297E-02
   18146.543    980.821  16.050  9.02575E-01  8.89445E-01  1.47030E-02
   18152.668    986.946  16.100  8.97878E-01  8.88589E-01  1.04121E-02
   18158.812    993.089  16.150  8.92226E-01  8.87733E-01  5.04198E-03
   18164.974    999.252  16.200  8.86401E-01  8.86876E-01 -5.33938E-04
   18171.156   1005.434  16.250  8.81118E-01  8.86020E-01 -5.51198E-03
   18177.357   1011.634  16.300  8.76917E-01  8.85164E-01 -9.28167E-03
   18183.576   1017.854  16.350  8.74105E-01  8.84307E-01 -1.14946E-02
   18189.815   1024.093  16.400  8.72746E-01  8.83451E-01 -1.20730E-02
   18196.073   1030.351  16.450  8.72703E-01  8.82595E-01 -1.11664E-02
   18202.350   1036.628  16.500  8.73705E-01  8.81739E-01 -9.07779E-03
   18208.646   1042.924  16.550  8.75418E-01  8.80882E-01 -6.18162E-03
   18214.961   1049.239  16.600  8.77504E-01  8.80026E-01 -2.85624E-03
   18221.295   1055.573  16.650  8.79661E-01  8.79170E-01  5.56486E-04
   18227.648   1061.926  16.700  8.81629E-01  8.78313E-01  3.76236E-03
   18234.021   1068.298  16.750  8.83185E-01  8.77457E-01  6.50522E-03
   18240.412   1074.690  16.800  8.84122E-01  8.76601E-01  8.55134E-03
   18246.822   1081.100  16.850  8.84253E-01  8.75745E-01  9.68350E-03
   18253.252   1087.529  16.900  8.83416E-01  8.74888E-01  9.71560E-03
   18259.700   1093.978  16.950  8.81511E-01  8.74032E-01  8.52938E-03
   18266.167   1100.445  17.000  8.78541E-01  8.73176E-01  6.12482E-03
   18272.654   1106.932  17.050  8.74617E-01  8.72280E-01  2.67128E-03
   18279.159   1113.437  17.100  8.70095E-01  8.71384E-01 -1.47410E-03
   18285.684   1119.962  17.150  8.65442E-01  8.70488E-01 -5.78002E-03
   18292.228   1126.505  17.200  8.61221E-01  8.69592E-01 -9.59897E-03
   18298.790   1133.068  17.250  8.58008E-01  8.68696E-01 -1.22694E-02
   18305.372   1139.650  17.300  8.56278E-01  8.67800E-01 -1.32418E-02
   18311.973   1146.251  17.350  8.56299E-01  8.66904E-01 -1.22018E-02
   18318.593   1152.870  17.400  8.58056E-01  8.66008E-01 -9.15947E-03
   18325.232   1159.509  17.450  8.61226E-01  8.65112E-01 -4.48113E-03
   18331.890   1166.167  17.500  8.65213E-01  8.64216E-01  1.15110E-03
   18338.567   1172.844  17.550  8.69245E-01  8.63320E-01  6.84789E-03
   18345.263   1179.540  17.600  8.72510E-01  8.62424E-01  1.16705E-02
   18351.978   1186.255  17.650  8.74310E-01  8.61528E-01  1.48061E-02
   18358.712   1192.990  17.700  8.74190E-01  8.60632E-01  1.57226E-02
   18365.465   1199.743  17.750  8.72028E-01  8.59736E-01  1.42709E-02
   18372.237   1206.515  17.800  8.68055E-01  8.58840E-01  1.07107E-02
   18379.029   1213.306  17.850  8.62805E-01  8.57944E-01  5.65566E-03
   18385.839   1220.117  17.900  8.57006E-01  8.57048E-01 -4.93227E-05
   18392.668   1226.946  17.950  8.51443E-01  8.56152E-01 -5.49207E-03
   18399.517   1233.794  18.000  8.46811E-01  8.55256E-01 -9.86121E-03
   18406.384   1240.662  18.050  8.43540E-01  8.54311E-01 -1.25905E-02
   18413.271   1247.548  18.100  8.41903E-01  8.53365E-01 -1.34142E-02
   18420.176   1254.454  18.150  8.41832E-01  8.52419E-01 -1.24047E-02
   18427.101   1261.379  18.200  8.43023E-01  8.51473E-01 -9.91234E-03
   18434.045   1268.322  18.250  8.45023E-01  8.50527E-01 -6.46437E-03
   18441.008   1275.285  18.300  8.47332E-01  8.49581E-01 -2.64427E-03
   18447.989   1282.267  18.350  8.49502E-01  8.48636E-01  1.01947E-03
   18454.990   1289.268  18.400  8.51195E-01  8.47690E-01  4.13101E-03
   18462.010   1296.288  18.450  8.52218E-01  8.46744E-01  6.45883E-03
   18469.049   1303.327  18.500  8.52505E-01  8.45798E-01  7.92232E-03
   18476.107   1310.385  18.550  8.52079E-01  8.44852E-01  8.54647E-03
   18483.184   1317.462  18.600  8.51006E-01  8.43906E-01  8.40533E-03
   18490.280   1324.558  18.650  8.49352E-01  8.42961E-01  7.57561E-03
   18497.395   1331.673  18.700  8.47169E-01  8.42015E-01  6.11595E-03
   18504.529   1338.807  18.750  8.44501E-01  8.41069E-01  4.07741E-03
   18511.683   1345.960  18.800  8.41416E-01  8.40123E-01  1.53837E-03
   18518.855   1353.133  18.850  8.38042E-01  8.39177E-01 -1.35181E-03
   18526.046   1360.324  18.900  8.34590E-01  8.38231E-01 -4.34082E-03
   18533.257   1367.534  18.950  8.31361E-01  8.37285E-01 -7.07125E-03
   18540.486   1374.764  19.000  8.28710E-01  8.36340E-01 -9.11781E-03
   18547.735   1382.012  19.050  8.27015E-01  8.35416E-01 -1.00519E-02
   18555.002   1389.280  19.100  8.26504E-01  8.34493E-01 -9.57020E-03
   18562.289   1396.567  19.150  8.27268E-01  8.33570E-01 -7.55751E-03
   18569.594   1403.872  19.200  8.29182E-01  8.32647E-01 -4.16033E-03
   18576.919   1411.197  19.250  8.31889E-01  8.31723E-01  1.98848E-04
   18584.263   1418.541  19.300  8.34845E-01  8.30800E-01  4.86808E-03
   18591.626   1425.903  19.350  8.37403E-01  8.29877E-01  9.06982E-03
   18599.008   1433.285  19.400  8.38935E-01  8.28954E-01  1.20434E-02
   18606.408   1440.686  19.450  8.38955E-01  8.28030E-01  1.31964E-02
   18613.828   1448.106  19.500  8.37221E-01  8.27107E-01  1.22324E-02
   18621.267   1455.545  19.550  8.33801E-01  8.26184E-01  9.22334E-03
   18628.725   1463.003  19.600  8.29064E-01  8.25260E-01  4.61105E-03
   18636.203   1470.480  19.650  8.23623E-01  8.24337E-01 -8.67117E-04
   18643.699   1477.976  19.700  8.18220E-01  8.23414E-01 -6.31228E-03
   18651.214   1485.492  19.750  8.13589E-01  8.22491E-01 -1.08306E-02
   18658.748   1493.026  19.800  8.10324E-01  8.21567E-01 -1.36973E-02
   18666.301   1500.579  19.850  8.08769E-01  8.20644E-01 -1.44839E-02
   18673.874   1508.151  19.900  8.08974E-01  8.19721E-01 -1.31241E-02
   18681.465   1515.743  19.950  8.10694E-01  8.18798E-01 -9.90777E-03
   18689.076   1523.353  20.000  8.13457E-01  8.17874E-01 -5.40762E-03
