# Uraninite                                                      Feff 8.50L  
# Wyckoff, R. W. G.
# Second edition. Interscience Publishers, New York, New York
# Fluorite structure
# POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=92 Rmt= 1.631 Rnm= 1.711 L3 shell
# Pot 1 Z=92 Rmt= 1.636 Rnm= 1.717
# Pot 2 Z= 8 Rmt= 1.044 Rnm= 1.096
# Gam_ch=8.104E+00 H-L exch
# Mu=-8.114E+00 kf=2.112E+00 Vint=-1.836E+01 Rs_int= 1.717
# PATH  Rmax= 5.500,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.909                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      8.00     2   2.3678
#           2       0.00000      7.81     24.00     3   3.7349
#           3       0.00000     55.64     12.00     2   3.8666
#           4       0.00000      8.54     24.00     3   4.3011
#           5       0.00000      9.11     48.00     3   4.3011
#           6       0.00000     31.04     24.00     2   4.5340
#           7       0.00000      5.77      8.00     3   4.7356
#           8       0.00000     17.88      8.00     4   4.7356
#           9       0.00000      5.91      8.00     4   4.7356
#          10       0.00000      6.21     24.00     4   4.7356
#          11       0.00000     13.45     48.00     3   4.8179
#          12       0.00000      4.51     24.00     4   5.1019
#          13       0.00000      7.49     96.00     3   5.3842
#          14       0.00000      4.84     96.00     3   5.3842
#          15       0.00000     15.29     96.00     3   5.3842
#          16       0.00000     10.03      6.00     2   5.4682
#    16/  16 paths used
#  xsedge+50, used to normalize mu           2.2249E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   17769.955    596.759  12.600  9.44777E-01  9.39611E-01  5.47627E-03
   17774.765    601.569  12.650  9.44305E-01  9.38943E-01  5.68772E-03
   17779.594    606.399  12.700  9.43312E-01  9.38275E-01  5.34632E-03
   17784.442    611.247  12.750  9.41858E-01  9.37607E-01  4.51393E-03
   17789.310    616.114  12.800  9.39980E-01  9.36940E-01  3.23149E-03
   17794.196    621.000  12.850  9.37725E-01  9.36272E-01  1.54549E-03
   17799.101    625.906  12.900  9.35180E-01  9.35604E-01 -4.50940E-04
   17804.026    630.830  12.950  9.32512E-01  9.34936E-01 -2.58105E-03
   17808.969    635.774  13.000  9.29978E-01  9.34268E-01 -4.57061E-03
   17813.932    640.736  13.050  9.27865E-01  9.33539E-01 -6.04952E-03
   17818.913    645.718  13.100  9.26535E-01  9.32810E-01 -6.69546E-03
   17823.914    650.718  13.150  9.26262E-01  9.32081E-01 -6.21395E-03
   17828.934    655.738  13.200  9.27175E-01  9.31351E-01 -4.46374E-03
   17833.972    660.777  13.250  9.29194E-01  9.30622E-01 -1.52827E-03
   17839.030    665.834  13.300  9.32000E-01  9.29893E-01  2.25479E-03
   17844.107    670.911  13.350  9.35064E-01  9.29164E-01  6.32080E-03
   17849.203    676.007  13.400  9.37728E-01  9.28435E-01  9.96359E-03
   17854.318    681.122  13.450  9.39323E-01  9.27706E-01  1.24654E-02
   17859.452    686.256  13.500  9.39311E-01  9.26977E-01  1.32447E-02
   17864.605    691.409  13.550  9.37403E-01  9.26248E-01  1.19887E-02
   17869.777    696.581  13.600  9.33643E-01  9.25519E-01  8.73843E-03
   17874.968    701.772  13.650  9.28417E-01  9.24790E-01  3.90446E-03
   17880.178    706.982  13.700  9.22395E-01  9.24061E-01 -1.79484E-03
   17885.407    712.211  13.750  9.16412E-01  9.23332E-01 -7.46087E-03
   17890.655    717.460  13.800  9.11312E-01  9.22602E-01 -1.21825E-02
   17895.923    722.727  13.850  9.07790E-01  9.21873E-01 -1.52081E-02
   17901.209    728.013  13.900  9.06262E-01  9.21144E-01 -1.60838E-02
   17906.514    733.319  13.950  9.06796E-01  9.20415E-01 -1.47313E-02
   17911.839    738.643  14.000  9.09112E-01  9.19686E-01 -1.14466E-02
   17917.182    743.987  14.050  9.12589E-01  9.18908E-01 -6.84670E-03
   17922.545    749.349  14.100  9.16575E-01  9.18130E-01 -1.68675E-03
   17927.926    754.731  14.150  9.20349E-01  9.17352E-01  3.25235E-03
   17933.327    760.131  14.200  9.23303E-01  9.16574E-01  7.30832E-03
   17938.747    765.551  14.250  9.25029E-01  9.15796E-01  1.00368E-02
   17944.186    770.990  14.300  9.25362E-01  9.15018E-01  1.12545E-02
   17949.643    776.448  14.350  9.24364E-01  9.14240E-01  1.10242E-02
   17955.120    781.925  14.400  9.22265E-01  9.13462E-01  9.59388E-03
   17960.616    787.421  14.450  9.19387E-01  9.12684E-01  7.31209E-03
   17966.131    792.935  14.500  9.16069E-01  9.11906E-01  4.54473E-03
   17971.665    798.469  14.550  9.12606E-01  9.11128E-01  1.61468E-03
   17977.218    804.023  14.600  9.09231E-01  9.10350E-01 -1.22451E-03
   17982.790    809.595  14.650  9.06118E-01  9.09572E-01 -3.78142E-03
   17988.381    815.186  14.700  9.03410E-01  9.08794E-01 -5.89832E-03
   17993.992    820.796  14.750  9.01250E-01  9.08016E-01 -7.41969E-03
   17999.621    826.425  14.800  8.99788E-01  9.07238E-01 -8.17657E-03
   18005.269    832.074  14.850  8.99178E-01  9.06460E-01 -7.99916E-03
   18010.937    837.741  14.900  8.99534E-01  9.05682E-01 -6.75902E-03
   18016.623    843.427  14.950  9.00878E-01  9.04904E-01 -4.43052E-03
   18022.328    849.133  15.000  9.03081E-01  9.04126E-01 -1.15156E-03
   18028.053    854.857  15.050  9.05762E-01  9.03293E-01  2.72219E-03
   18033.796    860.601  15.100  9.08509E-01  9.02459E-01  6.67498E-03
   18039.559    866.363  15.150  9.10730E-01  9.01625E-01  1.00548E-02
   18045.341    872.145  15.200  9.11821E-01  9.00791E-01  1.21921E-02
   18051.141    877.946  15.250  9.11288E-01  8.99957E-01  1.25370E-02
   18056.961    883.765  15.300  9.08870E-01  8.99124E-01  1.07943E-02
   18062.800    889.604  15.350  9.04625E-01  8.98290E-01  7.02242E-03
   18068.658    895.462  15.400  8.98959E-01  8.97456E-01  1.66750E-03
   18074.535    901.339  15.450  8.92586E-01  8.96622E-01 -4.48275E-03
   18080.431    907.235  15.500  8.86413E-01  8.95789E-01 -1.04230E-02
   18086.346    913.150  15.550  8.81375E-01  8.94955E-01 -1.51106E-02
   18092.280    919.084  15.600  8.78260E-01  8.94121E-01 -1.76666E-02
   18098.233    925.037  15.650  8.77541E-01  8.93287E-01 -1.75547E-02
   18104.205    931.009  15.700  8.79283E-01  8.92454E-01 -1.46974E-02
   18110.196    937.000  15.750  8.83111E-01  8.91620E-01 -9.50431E-03
   18116.206    943.011  15.800  8.88279E-01  8.90786E-01 -2.80246E-03
   18122.236    949.040  15.850  8.93809E-01  8.89952E-01  4.31620E-03
   18128.284    955.088  15.900  8.98670E-01  8.89118E-01  1.06992E-02
   18134.351    961.156  15.950  9.01971E-01  8.88285E-01  1.53462E-02
   18140.438    967.242  16.000  9.03120E-01  8.87451E-01  1.75865E-02
   18146.543    973.348  16.050  9.01901E-01  8.86595E-01  1.71965E-02
   18152.668    979.472  16.100  8.98530E-01  8.85739E-01  1.43853E-02
   18158.812    985.616  16.150  8.93542E-01  8.84883E-01  9.74785E-03
   18164.974    991.779  16.200  8.87685E-01  8.84027E-01  4.12266E-03
   18171.156    997.960  16.250  8.81772E-01  8.83171E-01 -1.57789E-03
   18177.357   1004.161  16.300  8.76530E-01  8.82315E-01 -6.53166E-03
   18183.576   1010.381  16.350  8.72493E-01  8.81458E-01 -1.01330E-02
   18189.815   1016.620  16.400  8.69943E-01  8.80602E-01 -1.20602E-02
   18196.073   1022.878  16.450  8.68905E-01  8.79746E-01 -1.22783E-02
   18202.350   1029.154  16.500  8.69197E-01  8.78890E-01 -1.09891E-02
   18208.646   1035.450  16.550  8.70502E-01  8.78034E-01 -8.54802E-03
   18214.961   1041.766  16.600  8.72447E-01  8.77178E-01 -5.37509E-03
   18221.295   1048.100  16.650  8.74667E-01  8.76322E-01 -1.88178E-03
   18227.648   1054.453  16.700  8.76847E-01  8.75466E-01  1.57233E-03
   18234.021   1060.825  16.750  8.78727E-01  8.74610E-01  4.69122E-03
   18240.412   1067.216  16.800  8.80094E-01  8.73754E-01  7.23135E-03
   18246.822   1073.627  16.850  8.80766E-01  8.72898E-01  8.98349E-03
   18253.252   1080.056  16.900  8.80584E-01  8.72042E-01  9.76385E-03
   18259.700   1086.504  16.950  8.79424E-01  8.71186E-01  9.42565E-03
   18266.167   1092.972  17.000  8.77221E-01  8.70330E-01  7.89292E-03
   18272.654   1099.458  17.050  8.73983E-01  8.69438E-01  5.21127E-03
   18279.159   1105.964  17.100  8.69929E-01  8.68547E-01  1.58645E-03
   18285.684   1112.488  17.150  8.65394E-01  8.67655E-01 -2.59835E-03
   18292.228   1119.032  17.200  8.60856E-01  8.66764E-01 -6.79653E-03
   18298.790   1125.595  17.250  8.56875E-01  8.65873E-01 -1.03628E-02
   18305.372   1132.176  17.300  8.54003E-01  8.64981E-01 -1.26580E-02
   18311.973   1138.777  17.350  8.52675E-01  8.64090E-01 -1.31757E-02
   18318.593   1145.397  17.400  8.53107E-01  8.63199E-01 -1.16614E-02
   18325.232   1152.036  17.450  8.55224E-01  8.62307E-01 -8.19468E-03
   18331.890   1158.694  17.500  8.58644E-01  8.61416E-01 -3.21025E-03
   18338.567   1165.371  17.550  8.62728E-01  8.60524E-01  2.55456E-03
   18345.263   1172.067  17.600  8.66679E-01  8.59633E-01  8.17941E-03
   18351.978   1178.782  17.650  8.69693E-01  8.58742E-01  1.27265E-02
   18358.712   1185.516  17.700  8.71102E-01  8.57850E-01  1.54178E-02
   18365.465   1192.269  17.750  8.70512E-01  8.56959E-01  1.57861E-02
   18372.237   1199.042  17.800  8.67873E-01  8.56068E-01  1.37664E-02
   18379.029   1205.833  17.850  8.63492E-01  8.55176E-01  9.70761E-03
   18385.839   1212.643  17.900  8.57965E-01  8.54285E-01  4.30164E-03
   18392.668   1219.473  17.950  8.52066E-01  8.53393E-01 -1.55326E-03
   18399.517   1226.321  18.000  8.46590E-01  8.52502E-01 -6.92534E-03
   18406.384   1233.189  18.050  8.42158E-01  8.51561E-01 -1.10273E-02
   18413.271   1240.075  18.100  8.39269E-01  8.50620E-01 -1.33265E-02
   18420.176   1246.981  18.150  8.38079E-01  8.49679E-01 -1.36345E-02
   18427.101   1253.905  18.200  8.38454E-01  8.48738E-01 -1.21019E-02
   18434.045   1260.849  18.250  8.40028E-01  8.47796E-01 -9.15221E-03
   18441.008   1267.812  18.300  8.42303E-01  8.46855E-01 -5.36944E-03
   18447.989   1274.794  18.350  8.44754E-01  8.45914E-01 -1.37024E-03
   18454.990   1281.795  18.400  8.46926E-01  8.44973E-01  2.30897E-03
   18462.010   1288.814  18.450  8.48498E-01  8.44032E-01  5.28666E-03
   18469.049   1295.853  18.500  8.49303E-01  8.43091E-01  7.36136E-03
   18476.107   1302.911  18.550  8.49306E-01  8.42150E-01  8.49045E-03
   18483.184   1309.988  18.600  8.48565E-01  8.41209E-01  8.73800E-03
   18490.280   1317.084  18.650  8.47175E-01  8.40267E-01  8.21373E-03
   18497.395   1324.200  18.700  8.45227E-01  8.39326E-01  7.02505E-03
   18504.529   1331.334  18.750  8.42796E-01  8.38385E-01  5.25735E-03
   18511.683   1338.487  18.800  8.39947E-01  8.37444E-01  2.98631E-03
   18518.855   1345.659  18.850  8.36766E-01  8.36503E-01  3.14196E-04
   18526.046   1352.851  18.900  8.33399E-01  8.35562E-01 -2.58748E-03
   18533.257   1360.061  18.950  8.30070E-01  8.34621E-01 -5.44968E-03
   18540.486   1367.291  19.000  8.27082E-01  8.33680E-01 -7.90961E-03
   18547.735   1374.539  19.050  8.24809E-01  8.32759E-01 -9.54227E-03
   18555.002   1381.807  19.100  8.23535E-01  8.31838E-01 -9.97872E-03
   18562.289   1389.093  19.150  8.23466E-01  8.30918E-01 -8.96614E-03
   18569.594   1396.399  19.200  8.24631E-01  8.29997E-01 -6.46445E-03
   18576.919   1403.724  19.250  8.26838E-01  8.29077E-01 -2.70000E-03
   18584.263   1411.067  19.300  8.29675E-01  8.28156E-01  1.83437E-03
   18591.626   1418.430  19.350  8.32563E-01  8.27235E-01  6.44076E-03
   18599.008   1425.812  19.400  8.34851E-01  8.26315E-01  1.03320E-02
   18606.408   1433.213  19.450  8.35940E-01  8.25394E-01  1.27800E-02
   18613.828   1440.633  19.500  8.35407E-01  8.24474E-01  1.32655E-02
   18621.267   1448.072  19.550  8.33097E-01  8.23553E-01  1.15943E-02
   18628.725   1455.530  19.600  8.29172E-01  8.22632E-01  7.95407E-03
   18636.203   1463.007  19.650  8.24088E-01  8.21712E-01  2.89382E-03
   18643.699   1470.503  19.700  8.18519E-01  8.20791E-01 -2.76972E-03
   18651.214   1478.018  19.750  8.13233E-01  8.19871E-01 -8.10177E-03
   18658.748   1485.552  19.800  8.08948E-01  8.18950E-01 -1.22233E-02
   18666.301   1493.106  19.850  8.06202E-01  8.18029E-01 -1.44725E-02
   18673.874   1500.678  19.900  8.05256E-01  8.17109E-01 -1.45208E-02
   18681.465   1508.270  19.950  8.06062E-01  8.16188E-01 -1.24208E-02
   18689.076   1515.880  20.000  8.08283E-01  8.15268E-01 -8.57819E-03
