# Copper example                                                 Feff 8.50L  
# POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
# Pot 1 Z=29 Rmt= 1.354 Rnm= 1.391
# Gam_ch=1.729E+00 H-L exch
# Mu=-7.964E+00 kf=1.982E+00 Vint=-1.706E+01 Rs_int= 1.830
# PATH  Rmax= 5.200,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00     12.00     2   2.5527
#           2       0.00000     22.76      6.00     2   3.6100
#           3       0.00000     10.17     48.00     3   3.8290
#           4       0.00000      7.08     48.00     3   4.3577
#           5       0.00000     54.83     24.00     2   4.4213
#           6       0.00000     10.81     48.00     3   4.7633
#           7       0.00000     16.60     96.00     3   4.7633
#           8       0.00000     18.70     12.00     2   5.1053
#           9       0.00000      8.30     12.00     3   5.1053
#          10       0.00000     41.38     24.00     3   5.1053
#          11       0.00000      9.43     12.00     4   5.1053
#          14       0.00000     33.79     12.00     4   5.1053
#    12/  13 paths used
#  xsedge+50, used to normalize mu           2.4747E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9076.229     79.818   4.800  1.09596E+00  1.00529E+00  8.91425E-02
    9078.067     81.656   4.850  1.09237E+00  1.00477E+00  8.61486E-02
    9079.924     83.513   4.900  1.08423E+00  1.00425E+00  7.86754E-02
    9081.801     85.390   4.950  1.07163E+00  1.00372E+00  6.68144E-02
    9083.696     87.285   5.000  1.05488E+00  1.00320E+00  5.08651E-02
    9085.611     89.200   5.050  1.03472E+00  1.00267E+00  3.15621E-02
    9087.544     91.133   5.100  1.01161E+00  1.00213E+00  9.33455E-03
    9089.497     93.086   5.150  9.86444E-01  1.00160E+00 -1.49311E-02
    9091.469     95.058   5.200  9.60457E-01  1.00107E+00 -4.00244E-02
    9093.459     97.048   5.250  9.35130E-01  1.00058E+00 -6.45334E-02
    9095.469     99.058   5.300  9.12189E-01  1.00010E+00 -8.67039E-02
    9097.498    101.087   5.350  8.93496E-01  9.99618E-01 -1.04698E-01
    9099.546    103.135   5.400  8.80708E-01  9.99136E-01 -1.16875E-01
    9101.613    105.202   5.450  8.75216E-01  9.98723E-01 -1.21909E-01
    9103.699    107.288   5.500  8.77347E-01  9.98311E-01 -1.19419E-01
    9105.804    109.393   5.550  8.86682E-01  9.97898E-01 -1.09815E-01
    9107.928    111.517   5.600  9.01950E-01  9.97485E-01 -9.43474E-02
    9110.071    113.660   5.650  9.21622E-01  9.97191E-01 -7.46395E-02
    9112.233    115.822   5.700  9.43090E-01  9.96897E-01 -5.31515E-02
    9114.414    118.003   5.750  9.64250E-01  9.96603E-01 -3.19637E-02
    9116.614    120.203   5.800  9.83593E-01  9.96309E-01 -1.25650E-02
    9118.834    122.423   5.850  1.00066E+00  9.96085E-01  4.52100E-03
    9121.072    124.661   5.900  1.01563E+00  9.95861E-01  1.95382E-02
    9123.330    126.919   5.950  1.02980E+00  9.95636E-01  3.37566E-02
    9125.606    129.195   6.000  1.04487E+00  9.95412E-01  4.88730E-02
    9127.902    131.490   6.050  1.06241E+00  9.95254E-01  6.63835E-02
    9130.216    133.805   6.100  1.08310E+00  9.95097E-01  8.70109E-02
    9132.550    136.139   6.150  1.10629E+00  9.94940E-01  1.10118E-01
    9134.902    138.491   6.200  1.12976E+00  9.94782E-01  1.33510E-01
    9137.274    140.863   6.250  1.14987E+00  9.94625E-01  1.53592E-01
    9139.665    143.254   6.300  1.16213E+00  9.94467E-01  1.65912E-01
    9142.075    145.664   6.350  1.16203E+00  9.94310E-01  1.66010E-01
    9144.504    148.092   6.400  1.14609E+00  9.94153E-01  1.50422E-01
    9146.951    150.540   6.450  1.11278E+00  9.93995E-01  1.17625E-01
    9149.418    153.007   6.500  1.06321E+00  9.93838E-01  6.87103E-02
    9151.904    155.493   6.550  1.00034E+00  9.93298E-01  6.98312E-03
    9154.409    157.998   6.600  9.32325E-01  9.92758E-01 -5.99513E-02
    9156.934    160.523   6.650  8.67538E-01  9.92218E-01 -1.23786E-01
    9159.477    163.066   6.700  8.14546E-01  9.91678E-01 -1.76003E-01
    9162.039    165.628   6.750  7.80613E-01  9.91138E-01 -2.09351E-01
    9164.620    168.209   6.800  7.70360E-01  9.90598E-01 -2.19187E-01
    9167.221    170.810   6.850  7.84844E-01  9.90058E-01 -2.04399E-01
    9169.840    173.429   6.900  8.21275E-01  9.89518E-01 -1.67710E-01
    9172.478    176.067   6.950  8.73420E-01  9.88978E-01 -1.15285E-01
    9175.136    178.725   7.000  9.32676E-01  9.88438E-01 -5.56754E-02
    9177.812    181.401   7.050  9.89288E-01  9.87442E-01  1.84578E-03
    9180.508    184.097   7.100  1.03460E+00  9.86446E-01  4.82100E-02
    9183.222    186.811   7.150  1.06262E+00  9.85449E-01  7.73614E-02
    9185.956    189.545   7.200  1.07095E+00  9.84453E-01  8.68300E-02
    9188.709    192.298   7.250  1.06113E+00  9.83457E-01  7.80766E-02
    9191.481    195.070   7.300  1.03816E+00  9.82460E-01  5.60631E-02
    9194.271    197.860   7.350  1.00938E+00  9.81464E-01  2.81370E-02
    9197.081    200.670   7.400  9.82902E-01  9.80468E-01  2.45699E-03
    9199.910    203.499   7.450  9.65897E-01  9.79471E-01 -1.37203E-02
    9202.758    206.347   7.500  9.63117E-01  9.78475E-01 -1.55443E-02
    9205.625    209.214   7.550  9.76096E-01  9.77444E-01 -1.36653E-03
    9208.511    212.100   7.600  1.00219E+00  9.76413E-01  2.61588E-02
    9211.416    215.005   7.650  1.03591E+00  9.75382E-01  6.14984E-02
    9214.341    217.929   7.700  1.06985E+00  9.74351E-01  9.71546E-02
    9217.284    220.873   7.750  1.09625E+00  9.73320E-01  1.25223E-01
    9220.246    223.835   7.800  1.10857E+00  9.72289E-01  1.39008E-01
    9223.227    226.816   7.850  1.10283E+00  9.71258E-01  1.34371E-01
    9226.228    229.817   7.900  1.07832E+00  9.70227E-01  1.10536E-01
    9229.247    232.836   7.950  1.03777E+00  9.69196E-01  7.02187E-02
    9232.286    235.875   8.000  9.86747E-01  9.68165E-01  1.90522E-02
    9235.343    238.932   8.050  9.32510E-01  9.67214E-01 -3.56255E-02
    9238.420    242.009   8.100  8.82860E-01  9.66264E-01 -8.57212E-02
    9241.515    245.104   8.150  8.44267E-01  9.65313E-01 -1.24562E-01
    9244.630    248.219   8.200  8.20966E-01  9.64362E-01 -1.47742E-01
    9247.764    251.353   8.250  8.14378E-01  9.63411E-01 -1.53738E-01
    9250.916    254.505   8.300  8.23127E-01  9.62461E-01 -1.43908E-01
    9254.088    257.677   8.350  8.43600E-01  9.61510E-01 -1.21931E-01
    9257.279    260.868   8.400  8.70903E-01  9.60559E-01 -9.28276E-02
    9260.489    264.078   8.450  8.99973E-01  9.59608E-01 -6.18208E-02
    9263.718    267.307   8.500  9.26601E-01  9.58658E-01 -3.32725E-02
    9266.966    270.555   8.550  9.48284E-01  9.57875E-01 -9.96524E-03
    9270.233    273.822   8.600  9.64160E-01  9.57091E-01  7.35281E-03
